Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Strap Size (product.metafields.custom.strap_size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Band material (product.metafields.shopify.band-material),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Clasp type (product.metafields.shopify.clasp-type),Color (product.metafields.shopify.color-pattern),Operating system (product.metafields.shopify.operating-system),SIM card capability (product.metafields.shopify.sim-card-capability),Subscription type (product.metafields.shopify.subscription-type),Target gender (product.metafields.shopify.target-gender),Watch accessory style (product.metafields.shopify.watch-accessory-style),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mwc-g10el-black-pvd-steel-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/SEP1069_b.jpg?v=1764639981,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-black-pvd-steel-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWC-Tin_B_2025_e75227b1-c30d-48da-bb9b-fe490f4f43f1.jpg?v=1764639981,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-black-pvd-steel-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/IMG_0611.jpg?v=1764674249,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-black-pvd-steel-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/IMG_0612.jpg?v=1764674249,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-black-pvd-steel-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/IMG_0609.jpg?v=1764639740,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-olive-drab-electroluminescent-el-backlight-dial,MWC G10EL Black PVD Steel General Service Watch with Olive Drab Electroluminescent (EL) Backlit Dial,"<p><strong>SKU: G10EL/OL/PV</strong><strong data-start=""194"" data-end=""236""></strong></p>
<p data-start=""194"" data-end=""238""><strong data-start=""194"" data-end=""236"">G10EL – Electroluminescent Field Watch</strong></p>
<p data-start=""240"" data-end=""549"">The <strong data-start=""244"" data-end=""253"">G10EL</strong> takes the classic G10/General Service pattern field watch and adds a game-changing upgrade: an <strong data-start=""349"" data-end=""400"">integrated electroluminescent (EL) backlit dial</strong>. Press the button on the case and the entire dial glows evenly, making the watch instantly readable in pitch darkness—no lume “charging” required.</p>
<p data-start=""155"" data-end=""437"">Instead of relying solely on luminous paint, the G10EL features a thin electroluminescent panel integrated into the dial. When activated, it produces a uniform glow across the entire surface, ensuring the numerals and markers remain clearly visible in low light or total darkness.</p>
<p data-start=""439"" data-end=""666"">For maximum usability, the watch also incorporates Luminova on the hands and dial. This combination of electroluminescence and luminous paint guarantees that the G10EL remains effortlessly readable in any lighting conditions.</p>
<p data-start=""240"" data-end=""549""><meta charset=""utf-8""><span>The special covert matte black non-reflective PVD finish used for this watch is often specified in military contracts for many special forces units, anti-terrorist units, and various covert operations. The PVD process creates the color through a special chemical plating process, which is vastly superior to the painted finish used on some lower-quality watches that can easily fade or rub off. This PVD process alters the color of the steel at a molecular level, ensuring it does not deteriorate even during heavy usage, although it can be damaged if the case is gouged by a piece of metal or worn down by continuous heavy abrasion against rocks.</span></p>
<p data-start=""551"" data-end=""711"">Built for practicality and reliability, the G10EL combines proven Seiko quartz movement with robust stainless steel construction and a water-resistant design.</p>
<p><strong data-start=""713"" data-end=""735"">Why it is unique</strong></p>
<ul>
<li data-start=""740"" data-end=""813"">
<strong data-start=""740"" data-end=""763"">Full-Dial Backlight</strong> – Uniform illumination at the press of a button</li>
<li data-start=""816"" data-end=""882"">
<strong data-start=""816"" data-end=""831"">Tough Build</strong> – Stainless steel case, hardened mineral crystal</li>
<li data-start=""885"" data-end=""932"">
<strong data-start=""885"" data-end=""906"">Reliable Movement</strong> – Seiko quartz accuracy</li>
<li data-start=""935"" data-end=""981"">
<strong data-start=""935"" data-end=""953"">Everyday Ready</strong> – Water resistant to 50 m</li>
</ul>
<p><strong data-start=""983"" data-end=""1001"">Specifications</strong></p>
<ul>
<li data-start=""126"" data-end=""167"">
<strong data-start=""126"" data-end=""159"">Case Width (excluding crown):</strong> 38 mm</li>
<li data-start=""126"" data-end=""167"">
<strong data-start=""126"" data-end=""159"">Case Width (including crown):</strong> 41 mm<meta charset=""utf-8"">
</li>
<li data-start=""170"" data-end=""199"">
<strong data-start=""170"" data-end=""191"">Crystal Diameter:</strong> 31 mm</li>
<li data-start=""202"" data-end=""225"">
<strong data-start=""202"" data-end=""217"">Lug-to-Lug:</strong> 48 mm</li>
<li data-start=""228"" data-end=""252"">
<strong data-start=""228"" data-end=""242"">Thickness:</strong> 11.7 mm</li>
<li data-start=""255"" data-end=""273"">
<strong data-start=""255"" data-end=""266"">Weight:</strong> 48 g</li>
<li data-start=""276"" data-end=""329"">
<strong data-start=""276"" data-end=""294"">Case Material:</strong> Black PVD-coated stainless steel</li>
<li data-start=""332"" data-end=""358"">
<strong data-start=""332"" data-end=""345"">Caseback:</strong> Screw-down</li>
<li data-start=""361"" data-end=""392"">
<strong data-start=""361"" data-end=""373"">Crystal:</strong> Hardened mineral</li>
<li data-start=""395"" data-end=""449"">
<strong data-start=""395"" data-end=""410"">Luminosity:</strong> Electroluminescent (EL) backlit dial and Luminova</li>
<li data-start=""452"" data-end=""497"">
<strong data-start=""452"" data-end=""473"">Water Resistance:</strong> 50 m / 165 ft / 5 ATM</li>
<li>
<strong data-start=""500"" data-end=""513"">Movement:</strong> <meta charset=""UTF-8"">
<span class=""s2"">Seiko PC32 with MWC custom made EL Module</span>
</li>
<li>
<strong><span class=""s1"" style=""font-size: 0.875rem;"">Battery Type:</span></strong><span class=""s2"" style=""font-size: 0.875rem;""> SR621SW or 364</span>
</li>
<li>
<strong data-start=""531"" data-end=""548"">Battery Life:</strong> 2–3 years (depending on backlight usage)</li>
<li data-start=""594"" data-end=""645"">
<strong data-start=""594"" data-end=""617"">Case Back Markings:</strong> Various contract markings</li>
<li data-start=""648"" data-end=""691"">
<strong data-start=""648"" data-end=""658"">Strap:</strong> 18 mm black NATO webbing strap</li>
<li data-start=""694"" data-end=""727"">
<strong data-start=""694"" data-end=""708"">Packaging:</strong> Presentation tin</li>
<li data-start=""730"" data-end=""770"">
<strong data-start=""730"" data-end=""743"">Warranty:</strong> 2-year factory guarantee</li>
</ul>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Infantry Watches (Full Range),"G10EL, Infantry Watches G10LM 50m",true,Title,Default Title,,,,,,,,G10EL/OL/PV,0.0,shopify,deny,manual,99.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_OL_PV_AUG0993b.jpg?v=1756471656,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
mwc-g10el-general-service-watch-with-olive-drab-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_OL_PV_AUG0994b.jpg?v=1756471656,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-olive-drab-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_OL_PV_TLJR_3.jpg?v=1759134555,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-olive-drab-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_OL_PVside_AUG1002b.jpg?v=1759134555,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-olive-drab-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_PV_G10EL_PVD_Caseback__AUG0998_b.jpg?v=1759134555,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-olive-drab-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/SEP1068_b.jpg?v=1759134555,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-olive-drab-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWC-Tin_B_2025.jpg?v=1759134555,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-olive-drab-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_OL_PV_TLJR_2.jpg?v=1759134555,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-olive-drab-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_OL_PV_TLJR.jpg?v=1759134555,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-olive-drab-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_OL_PV_TLJR_3_B.jpg?v=1759134507,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-gmt-dual-time-zone-200m-660ft-water-resistant-military-watch-in-black-pvd-steel-case-with-screw-crown,MWC GMT (Dual Time Zone) 200m/660ft Water resistant Military Watch in Black PVD Steel Case with Screw Crown,"<p data-end=""271"" data-start=""243""><strong data-end=""269"" data-start=""243"">SKU Code: GMT/PVD/200M</strong></p>
<h3 data-end=""287"" data-start=""273"">Overview</h3>
<p data-end=""615"" data-start=""288"">The MWC GMT Dual Time Zone Watch is a <strong data-end=""361"" data-start=""326"">rugged military-pattern GMT watch</strong> built for professionals and travelers alike. With a <strong data-end=""456"" data-start=""414"">316L stainless steel case in black PVD</strong>, a <strong data-end=""507"" data-start=""460"">reliable Ronda 515.24 quartz movement</strong>, and <strong data-end=""546"" data-start=""513"">200m / 660ft water resistance</strong>, this watch is designed for extreme durability in any environment.</p>
<h3>Special Covert PVD Finish</h3>
<p>The covert matt black non-reflective PVD finish used for this watch is often specified in military contracts for special forces units, anti-terrorist units, and various covert operations. Unlike painted finishes on lower-quality watches that can fade or rub off, this PVD process alters the steel's color at a molecular level, ensuring durability even during heavy usage. However, the PVD finish can be damaged if the case is badly gouged or worn down by continuous heavy abrasion against hard surfaces.</p>
<h3 data-end=""635"" data-start=""617"">Key Features</h3>
<ul>
<li data-end=""720"" data-start=""638"">
<strong data-end=""663"" data-start=""638"">Dual Time Zone (GMT):</strong> Track two time zones with ease using the 24-hour hand.</li>
<li data-end=""799"" data-start=""723"">
<strong data-end=""753"" data-start=""723"">High Performance Movement:</strong> Ronda 515.24 quartz with date window.</li>
<li data-end=""889"" data-start=""802"">
<strong data-end=""825"" data-start=""802"">Professional Build:</strong> 316L stainless steel case with screw-down crown and caseback.</li>
<li data-end=""997"" data-start=""892"">
<strong data-end=""916"" data-start=""892"">Superior Durability:</strong> 200m (20 ATM) water resistance, perfect for swimming, diving, and outdoor use.</li>
<li data-end=""1076"" data-start=""1000"">
<strong data-end=""1022"" data-start=""1000"">Scratch-Resistant:</strong> Sapphire crystal with dual anti-reflective coating.</li>
<li data-end=""1196"" data-start=""1079"">
<strong data-end=""1105"" data-start=""1079"">Military-Grade Design:</strong> Based on our 200m G10 general service watches, with contract markings and serial number.</li>
</ul>
<h3 data-end=""1218"" data-start=""1198"">Specifications</h3>
<ul>
<li data-end=""1265"" data-start=""1221"">Case Diameter: 40mm (42mm including crown)</li>
<li data-end=""1286"" data-start=""1268"">Lug to Lug: 46mm</li>
<li data-end=""1306"" data-start=""1289"">Thickness: 13mm</li>
<li data-end=""1322"" data-start=""1309"">Weight: 60g</li>
<li data-end=""1358"" data-start=""1325"">Dial: Black with Super Luminova</li>
<li data-end=""1358"" data-start=""1325"">Movement: <meta charset=""utf-8"">Ronda 515.24 quartz<meta charset=""utf-8"">
</li>
<li data-end=""1399"" data-start=""1361"">Case: 316L Black PVD Stainless Steel</li>
<li data-end=""1450"" data-start=""1402"">Strap: 20mm NATO issue strap</li>
<li data-end=""1450"" data-start=""1402"">Strap Bars: Drilled Lugs</li>
<li data-end=""1494"" data-start=""1453"">Water Resistance: 20 ATM / 200m / 660ft</li>
<li data-end=""1552"" data-start=""1497"">Glass: Sapphire crystal (shatter &amp; scratch resistant)</li>
</ul>
<h3 data-end=""1588"" data-start=""1554"">Why Choose Sapphire Crystal?</h3>
<p data-end=""1791"" data-start=""1589"">Over <strong data-end=""1618"" data-start=""1594"">70% of our customers</strong> are military, police, or outdoor professionals who need gear they can rely on. From our experience, <strong data-end=""1774"" data-start=""1719"">90% of cracked watch crystals involve mineral glass</strong>, not sapphire.</p>
<ul>
<li data-end=""1857"" data-start=""1795"">
<strong data-end=""1817"" data-start=""1795"">Synthetic sapphire</strong> is heat-treated for maximum strength.</li>
<li data-end=""1918"" data-start=""1860"">Provides <strong data-end=""1915"" data-start=""1869"">exceptional scratch and shatter resistance</strong>.</li>
<li data-end=""2003"" data-start=""1921"">Used in <strong data-end=""1976"" data-start=""1929"">high-end timepieces and even iPhone screens</strong> for superior resilience.</li>
<li data-end=""2088"" data-start=""2006"">Slightly higher cost, but ensures <strong data-end=""2065"" data-start=""2040"">long-term reliability</strong> in tough conditions.</li>
</ul>
<hr data-end=""2093"" data-start=""2090"">
<p data-end=""2238"" data-start=""2095"">👉 Ideal for <strong data-end=""2130"" data-start=""2108"">frequent travelers</strong>, <strong data-end=""2142"" data-start=""2132"">pilots</strong>, <strong data-end=""2166"" data-start=""2144"">military personnel</strong>, and anyone who needs to monitor multiple time zones with confidence.</p>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Full Range,"200m, 200m G10, 200m Infantry Watch, G10 200m, GMT, GMT 200m, Infantry watches 200m",true,Title,Default Title,,,,,,,,GMT/PVD/200M,0.0,shopify,deny,manual,199.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/GMT_PVD_200M_on_black_strap_EN_B.png?v=1768325929,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
mwc-gmt-dual-time-zone-200m-660ft-water-resistant-military-watch-in-black-pvd-steel-case-with-screw-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/GMT_PVD_200M_off_strap_EN_B.png?v=1768325929,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-gmt-dual-time-zone-200m-660ft-water-resistant-military-watch-in-black-pvd-steel-case-with-screw-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/GMT_SS_200M_Night_Glowing.png?v=1768325929,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-gmt-dual-time-zone-200m-660ft-water-resistant-military-watch-in-black-pvd-steel-case-with-screw-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/GMT_PVD_200M_Side_EN_B.png?v=1768325929,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-gmt-dual-time-zone-200m-660ft-water-resistant-military-watch-in-black-pvd-steel-case-with-screw-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/GMT_PVD_200M_Caseback_2026.jpg?v=1768325929,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-gmt-dual-time-zone-200m-660ft-water-resistant-military-watch-in-black-pvd-steel-case-with-screw-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/GMT_PVD_200M_in_box.jpg?v=1768325929,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-gmt-dual-time-zone-200m-660ft-water-resistant-military-watch-in-black-pvd-steel-case-with-screw-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MWCnewBlackBoxPackaging2019_5e31548b-93b1-4324-8bbd-235099b32a50.jpg?v=1768325929,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-gmt-dual-time-zone-200m-660ft-water-resistant-military-watch-in-black-pvd-steel-case-with-screw-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/GMT_PVD_200M_TL_UK.png?v=1768399294,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-gmt-dual-time-zone-200m-660ft-water-resistant-military-watch-in-stainless-steel-case-with-screw-crown,MWC GMT (Dual Time Zone) 200m/660ft Water resistant Military Watch in Stainless Steel Case with Screw Crown,"<p><strong>SKU Code: GMT/SS/200M</strong></p>
<h3 data-end=""287"" data-start=""273"">Overview</h3>
<p data-end=""615"" data-start=""288"">The MWC GMT Dual Time Zone Watch is a <strong data-end=""361"" data-start=""326"">rugged military-style GMT watch</strong> built for professionals and travelers alike. With a <strong data-end=""456"" data-start=""414"">316L stainless steel case</strong>, a <strong data-end=""507"" data-start=""460"">reliable Ronda 515.24 quartz movement</strong>, and <strong data-end=""546"" data-start=""513"">200m / 660ft water resistance</strong>, this watch is designed for extreme durability in any environment.</p>
<h3 data-end=""635"" data-start=""617"">Key Features</h3>
<ul>
<li data-end=""720"" data-start=""638"">
<strong data-end=""663"" data-start=""638"">Dual Time Zone (GMT):</strong> Track two time zones with ease using the 24-hour hand.</li>
<li data-end=""799"" data-start=""723"">
<strong data-end=""753"" data-start=""723"">High Performance Movement:</strong> Ronda 515.24 quartz with date window.</li>
<li data-end=""889"" data-start=""802"">
<strong data-end=""825"" data-start=""802"">Professional Build:</strong> 316L stainless steel case with screw-down crown and caseback.</li>
<li data-end=""997"" data-start=""892"">
<strong data-end=""916"" data-start=""892"">Superior Durability:</strong> 200m (20 ATM) water resistance, perfect for swimming, diving, and outdoor use.</li>
<li data-end=""1076"" data-start=""1000"">
<strong data-end=""1022"" data-start=""1000"">Scratch-Resistant:</strong> Sapphire crystal with dual anti-reflective coating.</li>
<li data-end=""1196"" data-start=""1079"">
<strong data-end=""1105"" data-start=""1079"">Military-Grade Design:</strong> Based on our 200m G10 general service watches, with contract markings and serial number.</li>
</ul>
<h3 data-end=""1218"" data-start=""1198"">Specifications</h3>
<ul>
<li data-end=""1265"" data-start=""1221"">Case Diameter: 40mm (42mm including crown)</li>
<li data-end=""1286"" data-start=""1268"">Lug to Lug: 46mm</li>
<li data-end=""1306"" data-start=""1289"">Thickness: 13mm</li>
<li data-end=""1322"" data-start=""1309"">Weight: 60g</li>
<li data-end=""1358"" data-start=""1325"">Dial: Black with Super Luminova</li>
<li data-end=""1358"" data-start=""1325"">Movement: <meta charset=""utf-8"">Ronda 515.24 quartz</li>
<li data-end=""1399"" data-start=""1361"">Case: 316L Black PVD Stainless Steel</li>
<li data-end=""1450"" data-start=""1402"">Strap: 2 x 20mm NATO issue strap</li>
<li data-end=""1450"" data-start=""1402"">Strap Bars: Drilled Lugs</li>
<li data-end=""1494"" data-start=""1453"">Water Resistance: 20 ATM / 200m / 660ft</li>
<li data-end=""1552"" data-start=""1497"">Glass: Sapphire crystal (shatter &amp; scratch resistant)</li>
</ul>
<h3 data-end=""1588"" data-start=""1554"">Why Choose Sapphire Crystal?</h3>
<p data-end=""1791"" data-start=""1589"">Over <strong data-end=""1618"" data-start=""1594"">70% of our customers</strong> are military, police, or outdoor professionals who need gear they can rely on. From our experience, <strong data-end=""1774"" data-start=""1719"">90% of cracked watch crystals involve mineral glass</strong>, not sapphire.</p>
<ul>
<li data-end=""1857"" data-start=""1795"">
<strong data-end=""1817"" data-start=""1795"">Synthetic sapphire</strong> is heat-treated for maximum strength.</li>
<li data-end=""1918"" data-start=""1860"">Provides <strong data-end=""1915"" data-start=""1869"">exceptional scratch and shatter resistance</strong>.</li>
<li data-end=""2003"" data-start=""1921"">Used in <strong data-end=""1976"" data-start=""1929"">high-end timepieces and even iPhone screens</strong> for superior resilience.</li>
<li data-end=""2088"" data-start=""2006"">Slightly higher cost, but ensures <strong data-end=""2065"" data-start=""2040"">long-term reliability</strong> in tough conditions.</li>
</ul>
<hr data-end=""2093"" data-start=""2090"">
<p data-end=""2238"" data-start=""2095"">👉 Ideal for <strong data-end=""2130"" data-start=""2108"">frequent travelers</strong>, <strong data-end=""2142"" data-start=""2132"">pilots</strong>, <strong data-end=""2166"" data-start=""2144"">military personnel</strong>, and anyone who needs to monitor multiple time zones with confidence.</p>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Full Range,"GMT, Infantry Watches G10 100m",true,Title,Default Title,,,,,,,,GMT/SS/200M,0.0,shopify,deny,manual,199.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/GMT_SS_200M_Black_Strap_B.png?v=1768322353,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
